depcom,cp,ncc,nccenr,longitude,latitude
28368,28250,LA SAUCELLE,La Saucelle,1.0294735766987488,48.62947968503067
28369,28500,SAULNIERES,Saulnières,1.2714521923411897,48.65932861219234
28370,28800,SAUMERAY,Saumeray,1.3198891569716589,48.25060106338412
28371,28260,SAUSSAY,Saussay,1.40804692973778,48.85644060153571
28372,28210,SENANTES,Senantes,1.5812860506361093,48.65172446518774
28373,28250,SENONCHES,Senonches,1.0293340106160995,48.56109234915231
28374,28170,SERAZEREUX,Serazereux,1.4335469804975085,48.597692513115554
28375,28410,SERVILLE,Serville,1.4842188632346789,48.76837719652831
28376,28330,SOIZE,Soizé,0.886608407502756,48.16713885893142
28377,28260,SOREL-MOUSSEL,Sorel-Moussel,1.3812699608468686,48.840789544197165
28378,28400,SOUANCE-AU-PERCHE,Souancé-au-Perche,0.8543152415700873,48.266468678610195
28379,28130,SOULAIRES,Soulaires,1.5863131641712598,48.51593325998429
28380,28630,SOURS,Sours,1.595923196646129,48.40987553708377
28382,28140,TERMINIERS,Terminiers,1.7389344997254088,48.08212803645172
28383,28150,THEUVILLE,Theuville,1.5992877106746095,48.33433031122019
28385,28240,LE THIEULIN,Le Thieulin,1.13242572193018,48.407081103712976
28386,28170,THIMERT-GATELLES,Thimert-Gâtelles,1.2513826519585491,48.5690628836244
28387,28480,THIRON-GARDAIS,Thiron-Gardais,0.9941958795965885,48.310325392399925
28388,28630,THIVARS,Thivars,1.44953513841115,48.37835725231743
28389,28200,THIVILLE,Thiville,1.3740223100487194,48.02455301774331
28390,28140,TILLAY-LE-PENEUX,Tillay-le-Péneux,1.7747400363675092,48.159901325196124
28391,28310,TOURY,Toury,1.9354616630201797,48.1938564864917
28392,28310,TRANCRAINVILLE,Trancrainville,1.8591341045637895,48.23813754879482
28393,28170,TREMBLAY-LES-VILLAGES,Tremblay-les-Villages,1.3805570902909585,48.60058220263104
28394,28500,TREON,Tréon,1.3239024119651288,48.67537223918349
28395,28400,TRIZAY-COUTRETOT-SAINT-SERGE,Trizay-Coutretot-Saint-Serge,0.8667673085410973,48.29189595515935
28396,28800,TRIZAY-LES-BONNEVAL,Trizay-lès-Bonneval,1.334949116707659,48.20041552114278
28397,28700,UMPEAU,Umpeau,1.6712766745747998,48.47642611106316
28398,28160,UNVERRE,Unverre,1.0926527364444203,48.19945078963478
28400,28140,VARIZE,Varize,1.512957244525639,48.0938930821889
28401,28240,VAUPILLON,Vaupillon,0.9939016237034002,48.45971401871459
28403,28630,VER-LES-CHARTRES,Ver-lès-Chartres,1.477707963629969,48.38502136614801
28404,28500,VERNOUILLET,Vernouillet,1.359153832396189,48.7208446382991
28405,28500,VERT-EN-DROUAIS,Vert-en-Drouais,1.2939580405125997,48.76041332409493
28406,28140,EOLE-EN-BEAUCE,Eole-en-Beauce,1.7020768949883598,48.21581953382347
28407,28480,VICHERES,Vichères,0.9122072940463094,48.26840511891998
28408,28700,VIERVILLE,Vierville,1.9140446663975983,48.38442321842781
28409,28120,VIEUVICQ,Vieuvicq,1.2129981804981786,48.26343329334257
28410,28200,VILLAMPUY,Villampuy,1.5092588830614786,48.034444104518975
28411,28150,VILLARS,Villars,1.5508682223374188,48.23026021960704
28412,28150,VILLEAU,Villeau,1.5991029377368298,48.23984097562302
28414,28190,VILLEBON,Villebon,1.205956587115359,48.391118424937794
28415,28210,VILLEMEUX-SUR-EURE,Villemeux-sur-Eure,1.46118311456823,48.672725106103705
28417,28130,VILLIERS-LE-MORHIER,Villiers-le-Morhier,1.561766878284109,48.62090265188911
28418,28800,VILLIERS-SAINT-ORIEN,Villiers-Saint-Orien,1.4889956345475899,48.133188712992535
28419,28360,VITRAY-EN-BEAUCE,Vitray-en-Beauce,1.4188351899604592,48.27626403670177
28421,28700,VOISE,Voise,1.7070027804212495,48.399441520967294
28422,28150,LES VILLAGES VOVEENS,Les Villages Vovéens,1.6252169960887386,48.271643853448275
28423,28130,YERMENONVILLE,Yermenonville,1.6191170237873387,48.555905902647915
28424,28160,YEVRES,Yèvres,1.1892245450742485,48.20997130335656
28425,28320,YMERAY,Ymeray,1.6988835582163486,48.50912168744732
28426,28150,YMONVILLE,Ymonville,1.7494727570060797,48.26132472992288
29001,29560,ARGOL,Argol,-4.317016167814031,48.24500532875051
29002,29300,ARZANO,Arzano,-3.4405430265260035,47.900659218907585
29003,29770,AUDIERNE,Audierne,-4.542373692068041,48.02379231596179
29004,29380,BANNALEC,Bannalec,-3.6970291554230426,47.932339706317954
29005,29300,BAYE,Baye,-3.6056685191756137,47.85714529800603
29006,29950,BENODET,Bénodet,-4.112933490057771,47.87620268504682
29007,29690,BERRIEN,Berrien,-3.7518489196270317,48.40422999514008
29008,29790,BEUZEC-CAP-SIZUN,Beuzec-Cap-Sizun,-4.511863711825952,48.07456358945123
29010,29400,BODILIS,Bodilis,-4.117390909806862,48.52912790504758
29011,29820,BOHARS,Bohars,-4.513753949194282,48.428750506293234
29012,29640,BOLAZEC,Bolazec,-3.5845619509791122,48.443449610026114
29013,29690,BOTMEUR,Botmeur,-3.915867852732052,48.38301301922471
29014,29650,BOTSORHEL,Botsorhel,-3.642513681910372,48.52597819195458
29015,29860,BOURG-BLANC,Bourg-Blanc,-4.506139679961002,48.49881857658152
29016,29190,BRASPARTS,Brasparts,-3.9562973995309805,48.29935288101593
29017,29810,BRELES,Brélès,-4.713758219732023,48.47734227428136
29018,29690,BRENNILIS,Brennilis,-3.851456525913639,48.35696119689435
29019,29200,BREST,Brest,-4.48780849661696,48.38972852723211
29020,29510,BRIEC,Briec,-3.9990157651364218,48.10170658751778
29021,29890,PLOUNEOUR-BRIGNOGAN-PLAGES,Plounéour-Brignogan-plages,-4.326642365448761,48.66363530023552
29022,29570,CAMARET-SUR-MER,Camaret-sur-Mer,-4.597408299164192,48.27517113131407
29023,29660,CARANTEC,Carantec,-3.9140549053552123,48.667574178855006
29024,29270,CARHAIX-PLOUGUER,Carhaix-Plouguer,-3.5691650179413608,48.27728502113847
29025,29150,CAST,Cast,-4.140084994693953,48.15737393459272
29026,29150,CHATEAULIN,Châteaulin,-4.0952330319125005,48.19532086542118
29027,29520,CHATEAUNEUF-DU-FAOU,Châteauneuf-du-Faou,-3.814438578875483,48.18660815798809
29028,29770,CLEDEN-CAP-SIZUN,Cléden-Cap-Sizun,-4.6481272104905225,48.04678311137717
29029,29270,CLEDEN-POHER,Cléden-Poher,-3.6693781660393414,48.235544899363624
29030,29233,CLEDER,Cléder,-4.102902198826633,48.662763278078025
29031,29360,CLOHARS-CARNOET,Clohars-Carnoët,-3.5858768728104913,47.79504041680368
29032,29950,CLOHARS-FOUESNANT,Clohars-Fouesnant,-4.068692467076461,47.896954422154295
29033,29190,LE CLOITRE-PLEYBEN,Le Cloître-Pleyben,-3.891078978199852,48.256212836047304
29034,29410,LE CLOITRE-SAINT-THEGONNEC,Le Cloître-Saint-Thégonnec,-3.7954905828574717,48.47938690525925
29035,29870,COAT-MEAL,Coat-Méal,-4.542721876089343,48.50733924454661
29036,29530,COLLOREC,Collorec,-3.7743754027578724,48.28464653391757
29037,29120,COMBRIT,Combrit,-4.161378799712942,47.8868039879763
29038,29450,COMMANA,Commana,-3.9551247997735617,48.41322412628359
29039,29900,CONCARNEAU,Concarneau,-3.9194010586162817,47.87515280676851
29040,29217,LE CONQUET,Le Conquet,-4.772009815964432,48.35691275766675
29041,29370,CORAY,Coray,-3.830568933342659,48.06103010082106
29042,29160,CROZON,Crozon,-4.490198157293651,48.2449724366366
29043,29460,DAOULAS,Daoulas,-4.259917245787004,48.36057459764284
29044,29150,DINEAULT,Dinéault,-4.16602763148045,48.21904340982875
